dataset,snippet,metric,metric_value,#_of_warnings,tool
2,4,brain_deact_32,-0.853813313,0.5,all_tools_avg
2,4,time_to_understand,328751.1875,0.5,all_tools_avg
2,5,brain_deact_31ant,-0.461402625,0.0,all_tools_avg
2,5,brain_deact_31post,-0.504249125,0.0,all_tools_avg
2,5,brain_deact_32,-0.534999375,0.0,all_tools_avg
2,5,time_to_understand,228106.875,0.0,all_tools_avg
2,6,brain_deact_31ant,-0.573933125,0.25,all_tools_avg
2,6,brain_deact_31post,-0.531375313,0.25,all_tools_avg
2,6,brain_deact_32,-0.833937188,0.25,all_tools_avg
2,6,time_to_understand,256201.1875,0.25,all_tools_avg
2,7,brain_deact_31ant,-0.400142063,0.0,all_tools_avg
2,7,brain_deact_31post,-0.452398375,0.0,all_tools_avg
2,7,brain_deact_32,-0.44148875,0.0,all_tools_avg
2,7,time_to_understand,173291.875,0.0,all_tools_avg
2,8,brain_deact_31ant,-0.6289035,0.75,all_tools_avg
2,8,brain_deact_31post,-0.787476813,0.75,all_tools_avg
2,8,brain_deact_32,-0.687596375,0.75,all_tools_avg
2,8,time_to_understand,253121.6875,0.75,all_tools_avg
2,9,brain_deact_31ant,-0.512648188,0.0,all_tools_avg
2,9,brain_deact_31post,-0.474544625,0.0,all_tools_avg
2,9,brain_deact_32,-0.513088813,0.0,all_tools_avg
2,9,time_to_understand,368599.625,0.0,all_tools_avg
2,10,brain_deact_31ant,-0.8140095,0.0,all_tools_avg
2,10,brain_deact_31post,-0.827268563,0.0,all_tools_avg
2,10,brain_deact_32,-1.045516125,0.0,all_tools_avg
2,10,time_to_understand,288200.0,0.0,all_tools_avg
2,11,brain_deact_31ant,-0.799689,1.25,all_tools_avg
2,11,brain_deact_31post,-0.825552875,1.25,all_tools_avg
2,11,brain_deact_32,-1.065309875,1.25,all_tools_avg
2,11,time_to_understand,513357.5625,1.25,all_tools_avg
2,12,brain_deact_31ant,-0.754594875,0.0,all_tools_avg
2,12,brain_deact_31post,-0.743071875,0.0,all_tools_avg
2,12,brain_deact_32,-0.810991375,0.0,all_tools_avg
2,12,time_to_understand,432204.875,0.0,all_tools_avg
3,1,readability_level,2.99,1.5,all_tools_avg
3,2,readability_level,3.74,2.25,all_tools_avg
3,3,readability_level,2.69,3.0,all_tools_avg
3,4,readability_level,4.03,0.75,all_tools_avg
3,5,readability_level,4.18,0.75,all_tools_avg
3,6,readability_level,2.18,0.5,all_tools_avg
3,7,readability_level,3.62,0.25,all_tools_avg
3,8,readability_level,2.86,1.75,all_tools_avg
3,9,readability_level,4.13,1.25,all_tools_avg
3,10,readability_level,3.35,1.75,all_tools_avg
3,11,readability_level,3.64,0.25,all_tools_avg
3,12,readability_level,3.53,1.0,all_tools_avg
3,13,readability_level,3.03,0.0,all_tools_avg
3,14,readability_level,4.05,1.0,all_tools_avg
3,15,readability_level,1.82,3.0,all_tools_avg
3,16,readability_level,2.9,0.25,all_tools_avg
3,17,readability_level,3.74,1.0,all_tools_avg
3,18,readability_level,2.46,0.0,all_tools_avg
3,19,readability_level,3.56,0.75,all_tools_avg
3,20,readability_level,3.26,0.25,all_tools_avg
3,21,readability_level,3.73,0.25,all_tools_avg
3,22,readability_level,2.73,2.0,all_tools_avg
3,23,readability_level,3.94,0.5,all_tools_avg
3,24,readability_level,3.48,1.0,all_tools_avg
3,25,readability_level,2.09,1.25,all_tools_avg
3,26,readability_level,2.37,3.5,all_tools_avg
3,27,readability_level,3.76,2.25,all_tools_avg
3,28,readability_level,2.86,0.75,all_tools_avg
3,29,readability_level,3.96,0.75,all_tools_avg
3,30,readability_level,2.78,1.25,all_tools_avg
3,31,readability_level,3.27,1.25,all_tools_avg
3,32,readability_level,4.22,1.5,all_tools_avg
3,33,readability_level,4.02,0.75,all_tools_avg
3,34,readability_level,4.35,1.5,all_tools_avg
3,35,readability_level,2.0,4.25,all_tools_avg
3,36,readability_level,2.52,0.75,all_tools_avg
3,37,readability_level,2.57,1.0,all_tools_avg
3,38,readability_level,2.77,1.0,all_tools_avg
3,39,readability_level,2.96,3.75,all_tools_avg
3,40,readability_level,2.9,0.75,all_tools_avg
3,41,readability_level,2.41,1.5,all_tools_avg
3,42,readability_level,3.08,0.0,all_tools_avg
3,43,readability_level,3.28,0.0,all_tools_avg
3,44,readability_level,4.07,1.5,all_tools_avg
3,45,readability_level,3.84,1.5,all_tools_avg
3,46,readability_level,3.76,0.0,all_tools_avg
3,47,readability_level,3.88,0.5,all_tools_avg
3,48,readability_level,3.93,1.0,all_tools_avg
3,49,readability_level,4.05,0.75,all_tools_avg
3,50,readability_level,4.16,0.25,all_tools_avg
3,51,readability_level,3.92,0.25,all_tools_avg
3,52,readability_level,2.63,1.5,all_tools_avg
3,53,readability_level,2.72,2.5,all_tools_avg
3,54,readability_level,3.6,1.0,all_tools_avg
3,55,readability_level,2.71,1.5,all_tools_avg
3,56,readability_level,3.61,1.25,all_tools_avg
3,57,readability_level,3.6,1.0,all_tools_avg
3,58,readability_level,2.4,1.75,all_tools_avg
3,59,readability_level,3.83,1.25,all_tools_avg
3,60,readability_level,3.88,0.75,all_tools_avg
3,61,readability_level,3.77,0.5,all_tools_avg
3,62,readability_level,3.47,0.75,all_tools_avg
3,63,readability_level,2.64,1.25,all_tools_avg
3,64,readability_level,3.59,1.5,all_tools_avg
3,65,readability_level,3.2,0.75,all_tools_avg
3,66,readability_level,2.59,1.5,all_tools_avg
3,67,readability_level,4.02,0.0,all_tools_avg
3,68,readability_level,3.35,0.0,all_tools_avg
3,69,readability_level,2.92,1.0,all_tools_avg
3,70,readability_level,2.39,2.5,all_tools_avg
3,71,readability_level,3.69,0.25,all_tools_avg
3,72,readability_level,2.86,0.75,all_tools_avg
3,73,readability_level,3.38,0.5,all_tools_avg
3,74,readability_level,3.82,1.5,all_tools_avg
3,75,readability_level,3.39,1.25,all_tools_avg
3,76,readability_level,3.49,1.0,all_tools_avg
3,77,readability_level,2.72,1.5,all_tools_avg
3,78,readability_level,2.28,1.0,all_tools_avg
3,79,readability_level,3.34,4.0,all_tools_avg
3,80,readability_level,4.15,0.25,all_tools_avg
3,81,readability_level,3.93,0.25,all_tools_avg
3,82,readability_level,4.0,0.5,all_tools_avg
3,83,readability_level,2.76,0.5,all_tools_avg
3,84,readability_level,3.94,1.5,all_tools_avg
3,85,readability_level,3.61,1.0,all_tools_avg
3,86,readability_level,2.62,1.5,all_tools_avg
3,87,readability_level,2.87,0.75,all_tools_avg
3,88,readability_level,3.23,0.0,all_tools_avg
3,89,readability_level,4.28,0.5,all_tools_avg
3,90,readability_level,3.35,0.5,all_tools_avg
3,91,readability_level,2.08,0.5,all_tools_avg
3,92,readability_level,3.36,0.75,all_tools_avg
3,93,readability_level,2.36,0.75,all_tools_avg
3,94,readability_level,4.07,0.5,all_tools_avg
3,95,readability_level,3.18,0.75,all_tools_avg
3,96,readability_level,3.81,0.5,all_tools_avg
3,97,readability_level,2.9,0.75,all_tools_avg
3,98,readability_level,3.0,0.5,all_tools_avg
3,99,readability_level,2.95,4.25,all_tools_avg
3,100,readability_level,2.12,1.25,all_tools_avg
6,1,binary_understandability,0.5555555555555556,57.5,all_tools_avg
6,1,correct_verif_questions,0.3703703703703704,57.5,all_tools_avg
6,1,time_to_understand,74.4,57.5,all_tools_avg
6,2,binary_understandability,0.8888888888888888,63.25,all_tools_avg
6,2,correct_verif_questions,0.4074074074074073,63.25,all_tools_avg
6,2,time_to_understand,73.75,63.25,all_tools_avg
6,3,binary_understandability,0.625,37.0,all_tools_avg
6,3,correct_verif_questions,0.4166666666666667,37.0,all_tools_avg
6,3,time_to_understand,59.8,37.0,all_tools_avg
6,4,binary_understandability,0.6666666666666666,31.75,all_tools_avg
6,4,correct_verif_questions,0.4074074074074075,31.75,all_tools_avg
6,4,time_to_understand,60.5,31.75,all_tools_avg
6,5,binary_understandability,0.7777777777777778,12.75,all_tools_avg
6,5,correct_verif_questions,0.5925925925925927,12.75,all_tools_avg
6,5,time_to_understand,66.14285714285714,12.75,all_tools_avg
6,6,binary_understandability,0.8888888888888888,0.0,all_tools_avg
6,6,correct_verif_questions,0.4444444444444443,0.0,all_tools_avg
6,6,time_to_understand,82.625,0.0,all_tools_avg
6,7,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,7,correct_verif_questions,0.4444444444444445,0.0,all_tools_avg
6,7,time_to_understand,257.42857142857144,0.0,all_tools_avg
6,8,binary_understandability,0.5555555555555556,0.0,all_tools_avg
6,8,correct_verif_questions,0.2962962962962963,0.0,all_tools_avg
6,8,time_to_understand,81.4,0.0,all_tools_avg
6,9,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,9,correct_verif_questions,0.5185185185185186,0.0,all_tools_avg
6,9,time_to_understand,170.28571428571428,0.0,all_tools_avg
6,10,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,10,correct_verif_questions,0.4814814814814815,0.0,all_tools_avg
6,10,time_to_understand,153.57142857142858,0.0,all_tools_avg
6,11,binary_understandability,0.5555555555555556,0.0,all_tools_avg
6,11,correct_verif_questions,0.1851851851851851,0.0,all_tools_avg
6,11,time_to_understand,241.4,0.0,all_tools_avg
6,12,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,12,correct_verif_questions,0.5185185185185186,0.0,all_tools_avg
6,12,time_to_understand,62.333333333333336,0.0,all_tools_avg
6,13,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,13,correct_verif_questions,0.4074074074074073,0.0,all_tools_avg
6,13,time_to_understand,53.66666666666666,0.0,all_tools_avg
6,14,binary_understandability,0.5555555555555556,0.0,all_tools_avg
6,14,correct_verif_questions,0.2592592592592592,0.0,all_tools_avg
6,14,time_to_understand,94.2,0.0,all_tools_avg
6,15,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,15,correct_verif_questions,0.4074074074074075,0.0,all_tools_avg
6,15,time_to_understand,113.66666666666669,0.0,all_tools_avg
6,16,binary_understandability,0.4444444444444444,0.0,all_tools_avg
6,16,correct_verif_questions,0.2222222222222222,0.0,all_tools_avg
6,16,time_to_understand,202.25,0.0,all_tools_avg
6,17,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,17,correct_verif_questions,0.4444444444444444,0.0,all_tools_avg
6,17,time_to_understand,237.33333333333331,0.0,all_tools_avg
6,18,binary_understandability,0.4444444444444444,0.0,all_tools_avg
6,18,correct_verif_questions,0.2962962962962963,0.0,all_tools_avg
6,18,time_to_understand,151.5,0.0,all_tools_avg
6,19,binary_understandability,0.8888888888888888,0.0,all_tools_avg
6,19,correct_verif_questions,0.6296296296296299,0.0,all_tools_avg
6,19,time_to_understand,435.5,0.0,all_tools_avg
6,20,binary_understandability,0.8888888888888888,0.0,all_tools_avg
6,20,correct_verif_questions,0.7407407407407408,0.0,all_tools_avg
6,20,time_to_understand,102.5,0.0,all_tools_avg
6,21,binary_understandability,0.2222222222222222,0.0,all_tools_avg
6,21,correct_verif_questions,0.074074074074074,0.0,all_tools_avg
6,21,time_to_understand,172.5,0.0,all_tools_avg
6,22,binary_understandability,0.2222222222222222,0.0,all_tools_avg
6,22,correct_verif_questions,0.1111111111111111,0.0,all_tools_avg
6,22,time_to_understand,28.0,0.0,all_tools_avg
6,23,binary_understandability,0.8888888888888888,0.0,all_tools_avg
6,23,correct_verif_questions,0.5925925925925926,0.0,all_tools_avg
6,23,time_to_understand,264.25,0.0,all_tools_avg
6,24,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,24,correct_verif_questions,0.5185185185185186,0.0,all_tools_avg
6,24,time_to_understand,163.5,0.0,all_tools_avg
6,25,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,25,correct_verif_questions,0.5925925925925928,0.0,all_tools_avg
6,25,time_to_understand,48.85714285714285,0.0,all_tools_avg
6,26,binary_understandability,0.4444444444444444,0.0,all_tools_avg
6,26,correct_verif_questions,0.2592592592592593,0.0,all_tools_avg
6,26,time_to_understand,57.5,0.0,all_tools_avg
6,27,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,27,correct_verif_questions,0.7407407407407408,0.0,all_tools_avg
6,27,time_to_understand,144.71428571428572,0.0,all_tools_avg
6,28,binary_understandability,0.4444444444444444,0.0,all_tools_avg
6,28,correct_verif_questions,0.3703703703703704,0.0,all_tools_avg
6,28,time_to_understand,270.25,0.0,all_tools_avg
6,29,binary_understandability,0.5555555555555556,0.0,all_tools_avg
6,29,correct_verif_questions,0.4074074074074074,0.0,all_tools_avg
6,29,time_to_understand,51.6,0.0,all_tools_avg
6,30,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,30,correct_verif_questions,0.2592592592592591,0.0,all_tools_avg
6,30,time_to_understand,159.5,0.0,all_tools_avg
6,31,binary_understandability,1.0,0.0,all_tools_avg
6,31,correct_verif_questions,0.777777777777778,0.0,all_tools_avg
6,31,time_to_understand,50.888888888888886,0.0,all_tools_avg
6,32,binary_understandability,1.0,0.0,all_tools_avg
6,32,correct_verif_questions,0.777777777777778,0.0,all_tools_avg
6,32,time_to_understand,83.55555555555556,0.0,all_tools_avg
6,33,binary_understandability,0.8888888888888888,0.0,all_tools_avg
6,33,correct_verif_questions,0.5555555555555556,0.0,all_tools_avg
6,33,time_to_understand,122.125,0.0,all_tools_avg
6,34,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,34,correct_verif_questions,0.4814814814814816,0.0,all_tools_avg
6,34,time_to_understand,82.5,0.0,all_tools_avg
6,35,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,35,correct_verif_questions,0.3703703703703703,0.0,all_tools_avg
6,35,time_to_understand,83.33333333333333,0.0,all_tools_avg
6,36,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,36,correct_verif_questions,0.5555555555555556,0.0,all_tools_avg
6,36,time_to_understand,74.57142857142857,0.0,all_tools_avg
6,37,binary_understandability,1.0,0.0,all_tools_avg
6,37,correct_verif_questions,0.7407407407407409,0.0,all_tools_avg
6,37,time_to_understand,238.44444444444449,0.0,all_tools_avg
6,38,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,38,correct_verif_questions,0.4444444444444444,0.0,all_tools_avg
6,38,time_to_understand,66.16666666666667,0.0,all_tools_avg
6,39,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,39,correct_verif_questions,0.4814814814814815,0.0,all_tools_avg
6,39,time_to_understand,101.85714285714286,0.0,all_tools_avg
6,40,binary_understandability,0.6666666666666666,0.0,all_tools_avg
6,40,correct_verif_questions,0.2592592592592591,0.0,all_tools_avg
6,40,time_to_understand,247.0,0.0,all_tools_avg
6,41,binary_understandability,0.5,0.0,all_tools_avg
6,41,correct_verif_questions,0.3333333333333335,0.0,all_tools_avg
6,41,time_to_understand,195.5,0.0,all_tools_avg
6,42,binary_understandability,0.375,0.0,all_tools_avg
6,42,correct_verif_questions,0.2083333333333333,0.0,all_tools_avg
6,42,time_to_understand,318.0,0.0,all_tools_avg
6,43,binary_understandability,0.875,0.0,all_tools_avg
6,43,correct_verif_questions,0.5416666666666667,0.0,all_tools_avg
6,43,time_to_understand,47.85714285714285,0.0,all_tools_avg
6,44,binary_understandability,0.625,0.0,all_tools_avg
6,44,correct_verif_questions,0.2916666666666667,0.0,all_tools_avg
6,44,time_to_understand,391.0,0.0,all_tools_avg
6,45,binary_understandability,0.75,0.0,all_tools_avg
6,45,correct_verif_questions,0.4166666666666668,0.0,all_tools_avg
6,45,time_to_understand,162.16666666666666,0.0,all_tools_avg
6,46,binary_understandability,1.0,0.0,all_tools_avg
6,46,correct_verif_questions,0.7037037037037038,0.0,all_tools_avg
6,46,time_to_understand,55.66666666666666,0.0,all_tools_avg
6,47,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,47,correct_verif_questions,0.4444444444444444,0.0,all_tools_avg
6,47,time_to_understand,85.42857142857143,0.0,all_tools_avg
6,48,binary_understandability,1.0,0.0,all_tools_avg
6,48,correct_verif_questions,0.8148148148148149,0.0,all_tools_avg
6,48,time_to_understand,117.88888888888889,0.0,all_tools_avg
6,49,binary_understandability,0.7777777777777778,0.0,all_tools_avg
6,49,correct_verif_questions,0.4074074074074073,0.0,all_tools_avg
6,49,time_to_understand,85.57142857142857,0.0,all_tools_avg
6,50,binary_understandability,0.5555555555555556,0.0,all_tools_avg
6,50,correct_verif_questions,0.3333333333333334,0.0,all_tools_avg
6,50,time_to_understand,238.0,0.0,all_tools_avg
9_nc,1,gap_accuracy,0.380952380952381,2.5,all_tools_avg
9_nc,1,readability_level_ba,2.642857142857143,2.5,all_tools_avg
9_nc,1,readability_level_before,2.7142857142857144,2.5,all_tools_avg
9_nc,1,time_to_read_complete,97.71571428571428,2.5,all_tools_avg
9_nc,2,gap_accuracy,0.3259259259259259,2.5,all_tools_avg
9_nc,2,readability_level_ba,2.333333333333333,2.5,all_tools_avg
9_nc,2,readability_level_before,2.466666666666667,2.5,all_tools_avg
9_nc,2,time_to_read_complete,131.76166666666668,2.5,all_tools_avg
9_nc,3,gap_accuracy,0.6507936507936508,1.0,all_tools_avg
9_nc,3,readability_level_ba,2.261904761904762,1.0,all_tools_avg
9_nc,3,readability_level_before,2.2857142857142856,1.0,all_tools_avg
9_nc,3,time_to_read_complete,180.75071428571428,1.0,all_tools_avg
9_nc,4,gap_accuracy,0.5253623188405797,1.0,all_tools_avg
9_nc,4,readability_level_ba,2.3043478260869565,1.0,all_tools_avg
9_nc,4,readability_level_before,2.347826086956522,1.0,all_tools_avg
9_nc,4,time_to_read_complete,191.89021739130436,1.0,all_tools_avg
9_nc,5,gap_accuracy,0.4583333333333333,1.25,all_tools_avg
9_nc,5,readability_level_ba,2.25,1.25,all_tools_avg
9_nc,5,readability_level_before,2.25,1.25,all_tools_avg
9_nc,5,time_to_read_complete,155.11781249999996,1.25,all_tools_avg
9_nc,6,gap_accuracy,0.2814814814814814,1.25,all_tools_avg
9_nc,6,readability_level_ba,2.533333333333333,1.25,all_tools_avg
9_nc,6,readability_level_before,2.7333333333333334,1.25,all_tools_avg
9_nc,6,time_to_read_complete,114.97499999999998,1.25,all_tools_avg
9_nc,7,gap_accuracy,0.4347826086956521,3.0,all_tools_avg
9_nc,7,readability_level_ba,2.1956521739130435,3.0,all_tools_avg
9_nc,7,readability_level_before,2.3043478260869565,3.0,all_tools_avg
9_nc,7,time_to_read_complete,166.80847826086958,3.0,all_tools_avg
9_nc,8,gap_accuracy,0.5158730158730158,1.25,all_tools_avg
9_nc,8,readability_level_ba,2.571428571428572,1.25,all_tools_avg
9_nc,8,readability_level_before,2.6666666666666665,1.25,all_tools_avg
9_nc,8,time_to_read_complete,134.88285714285712,1.25,all_tools_avg
9_nc,9,gap_accuracy,0.2777777777777778,2.0,all_tools_avg
9_nc,9,readability_level_ba,2.966666666666667,2.0,all_tools_avg
9_nc,9,readability_level_before,2.933333333333333,2.0,all_tools_avg
9_nc,9,time_to_read_complete,81.70666666666666,2.0,all_tools_avg
9_nc,10,gap_accuracy,0.4635416666666667,2.0,all_tools_avg
9_nc,10,readability_level_ba,2.65625,2.0,all_tools_avg
9_nc,10,readability_level_before,2.75,2.0,all_tools_avg
9_nc,10,time_to_read_complete,115.8690625,2.0,all_tools_avg
f,1,brain_deact_31,-2.248355733,1.25,all_tools_avg
f,1,brain_deact_32,-1.774586165,1.25,all_tools_avg
f,1,complexity_level,46.6,1.25,all_tools_avg
f,1,perc_correct_output,39.47368421052632,1.25,all_tools_avg
f,1,time_to_understand,48.275447368421055,1.25,all_tools_avg
f,2,brain_deact_31,-2.137145163,1.0,all_tools_avg
f,2,brain_deact_32,-1.91559082,1.0,all_tools_avg
f,2,complexity_level,73.73684210526316,1.0,all_tools_avg
f,2,perc_correct_output,89.47368421052632,1.0,all_tools_avg
f,2,time_to_understand,30.38747368421053,1.0,all_tools_avg
f,3,brain_deact_31,-1.921303548,0.5,all_tools_avg
f,3,brain_deact_32,-1.495832442,0.5,all_tools_avg
f,3,complexity_level,38.578947368421055,0.5,all_tools_avg
f,3,perc_correct_output,78.94736842105263,0.5,all_tools_avg
f,3,time_to_understand,41.40668421052632,0.5,all_tools_avg
f,4,brain_deact_31,-1.831843539,0.25,all_tools_avg
f,4,brain_deact_32,-1.46374886,0.25,all_tools_avg
f,4,complexity_level,25.88888888888889,0.25,all_tools_avg
f,4,perc_correct_output,47.368421052631575,0.25,all_tools_avg
f,4,time_to_understand,50.024,0.25,all_tools_avg
f,5,brain_deact_31,-1.93865049,0.25,all_tools_avg
f,5,brain_deact_32,-1.526649428,0.25,all_tools_avg
f,5,complexity_level,61.42105263157895,0.25,all_tools_avg
f,5,perc_correct_output,52.63157894736842,0.25,all_tools_avg
f,5,time_to_understand,45.99226315789474,0.25,all_tools_avg
f,6,brain_deact_31,-2.063537981,0.25,all_tools_avg
f,6,brain_deact_32,-1.848531743,0.25,all_tools_avg
f,6,complexity_level,74.57894736842105,0.25,all_tools_avg
f,6,perc_correct_output,100.0,0.25,all_tools_avg
f,6,time_to_understand,21.517,0.25,all_tools_avg
f,7,brain_deact_31,-1.730000171,0.0,all_tools_avg
f,7,brain_deact_32,-1.236600384,0.0,all_tools_avg
f,7,complexity_level,0.0,0.0,all_tools_avg
f,7,perc_correct_output,78.94736842105263,0.0,all_tools_avg
f,7,time_to_understand,38.38831578947369,0.0,all_tools_avg
f,8,brain_deact_31,-2.103988089,0.25,all_tools_avg
f,8,brain_deact_32,-1.565782627,0.25,all_tools_avg
f,8,complexity_level,44.73684210526316,0.25,all_tools_avg
f,8,perc_correct_output,61.11111111111112,0.25,all_tools_avg
f,8,time_to_understand,43.33011111111111,0.25,all_tools_avg
f,9,brain_deact_31,-2.034462625,0.25,all_tools_avg
f,9,brain_deact_32,-1.699418305,0.25,all_tools_avg
f,9,complexity_level,45.44444444444444,0.25,all_tools_avg
f,9,perc_correct_output,66.66666666666666,0.25,all_tools_avg
f,9,time_to_understand,42.33516666666665,0.25,all_tools_avg
f,10,brain_deact_31,-2.180495768,0.75,all_tools_avg
f,10,brain_deact_32,-1.907988566,0.75,all_tools_avg
f,10,complexity_level,57.5,0.75,all_tools_avg
f,10,perc_correct_output,88.88888888888889,0.75,all_tools_avg
f,10,time_to_understand,27.647555555555552,0.75,all_tools_avg
f,11,brain_deact_31,-1.936397923,0.5,all_tools_avg
f,11,brain_deact_32,-1.45635117,0.5,all_tools_avg
f,11,complexity_level,33.31578947368421,0.5,all_tools_avg
f,11,perc_correct_output,94.73684210526316,0.5,all_tools_avg
